date,hour,topic,open,high,low,close,volume,oi,sentiment,klout
5/16/2012,15,surface,25222,38701,19965,47713,120532,0,37,34
5/16/2012,16,surface,57179,89194,23425,63691,126298,0,37,31
5/16/2012,17,surface,45463,44255,25125,49090,77630,0,37,39
5/16/2012,18,surface,13312,18352,8672,15450,56025,0,37,33
5/16/2012,19,surface,60419,86703,59507,69031,296069,0,37,25
5/16/2012,20,surface,42712,48568,17461,71976,145667,0,36,33
5/16/2012,21,surface,48393,57611,51391,59381,200920,0,35,26
5/16/2012,22,surface,38779,54208,19969,52698,165819,0,34,33
5/16/2012,23,surface,40575,59460,26538,72215,205684,0,35,23
5/17/2012,0,surface,65715,72220,28476,91617,170830,0,35,34
5/17/2012,1,surface,32366,34777,27887,35869,67492,0,34,40
5/17/2012,2,surface,46193,61972,35984,56362,97022,0,34,33
5/17/2012,3,surface,7533,10260,3817,12643,21695,0,33,46
5/17/2012,4,surface,23306,37995,19465,33613,63949,0,33,31
5/17/2012,5,surface,42735,43478,28133,41553,147672,0,32,29
5/17/2012,6,surface,64892,97002,62352,68317,304386,0,32,26
5/17/2012,7,surface,19831,25886,14811,26862,60342,0,33,35
5/17/2012,8,surface,24839,39088,20333,31854,138842,0,33,29
5/17/2012,9,surface,11316,15335,8651,17882,44313,0,33,35
5/17/2012,10,surface,11138,13757,9549,12622,46399,0,33,42
5/17/2012,11,surface,63683,72771,65669,73829,434152,0,33,28
5/17/2012,12,surface,12440,18628,11358,12960,58973,0,33,36
5/17/2012,13,surface,52546,73731,20625,105202,295239,0,33,25
5/17/2012,14,surface,13409,20512,13143,18872,66920,0,34,29
5/17/2012,15,surface,21551,31144,13284,25584,117383,0,34,28
5/17/2012,16,surface,36775,45446,23749,54551,130844,0,33,31
5/17/2012,17,surface,46472,51815,41992,47671,189414,0,32,24
5/17/2012,18,surface,27311,44415,27376,31417,103485,0,31,38
5/17/2012,19,surface,67009,76606,38247,69115,205749,0,31,21
5/17/2012,20,surface,50134,65709,24628,83977,188231,0,30,33
5/17/2012,21,surface,32071,39747,15969,35679,95275,0,31,26
5/17/2012,22,surface,62893,70348,47816,73340,234479,0,31,20
5/17/2012,23,surface,37004,43319,29050,39123,166959,0,31,26
5/18/2012,0,surface,28927,34326,18852,42301,110317,0,30,30
5/18/2012,1,surface,56019,57923,28206,66485,109962,0,30,31
5/18/2012,2,surface,21926,30406,11203,41947,62363,0,31,31
5/18/2012,3,surface,20665,28371,18877,21128,68577,0,31,32
5/18/2012,4,surface,45884,62618,48511,61859,171957,0,30,32
5/18/2012,5,surface,44224,53063,31405,46568,122334,0,30,34
5/18/2012,6,surface,27514,41984,29280,31552,140335,0,30,23
5/18/2012,7,surface,66845,113203,46010,117114,197711,0,31,28
5/18/2012,8,surface,58841,73603,44501,64192,224815,0,31,30
5/18/2012,9,surface,17505,20485,11161,19508,94515,0,31,29
5/18/2012,10,surface,67579,81170,63819,65903,325101,0,31,23
5/18/2012,11,surface,7614,9100,7101,7183,43534,0,30,35
5/18/2012,12,surface,63999,88940,48451,62680,300406,0,31,24
5/18/2012,13,surface,33728,46477,28922,31627,133997,0,30,36
5/18/2012,14,surface,24129,29464,15583,29881,63021,0,30,36
5/18/2012,15,surface,62903,77257,57964,78762,237261,0,30,28
5/18/2012,16,surface,17687,25550,8306,17102,90552,0,31,37
5/18/2012,17,surface,59381,98932,47686,67073,219523,0,31,31
5/18/2012,18,surface,41918,55676,38082,45559,187488,0,30,24
5/18/2012,19,surface,30787,32402,12961,46783,104697,0,29,25
5/18/2012,20,surface,49020,55368,28790,52534,114247,0,28,36
5/18/2012,21,surface,54457,65284,38656,55429,197238,0,28,24
5/18/2012,22,surface,63629,72209,41309,89508,254395,0,28,32
5/18/2012,23,surface,12219,17390,11295,15055,66162,0,27,31
5/19/2012,0,surface,35248,37296,13266,37556,147759,0,27,23
5/19/2012,1,surface,39538,63456,22323,60540,100733,0,26,33
5/19/2012,2,surface,41138,60208,17886,50434,58741,0,27,41
5/19/2012,3,surface,51145,48095,24229,68273,104219,0,27,26
5/19/2012,4,surface,57928,68319,24509,90313,115357,0,26,35
5/19/2012,5,surface,34796,36104,30795,39960,104965,0,26,27
5/19/2012,6,surface,14888,13648,14080,15472,48527,0,26,34
5/19/2012,7,surface,67245,78263,33458,106929,213547,0,25,33
5/19/2012,8,surface,39961,37474,28333,40711,151667,0,26,34
5/19/2012,9,surface,46323,43198,45615,42872,230318,0,25,29
5/19/2012,10,surface,51829,53677,42184,52443,258307,0,25,21
5/19/2012,11,surface,66594,75520,62302,75551,384141,0,26,18
5/19/2012,12,surface,51977,72060,44299,56599,203256,0,27,25
5/19/2012,13,surface,19376,18175,18357,18578,72676,0,28,38
5/19/2012,14,surface,26763,36070,14206,44188,114816,0,29,32
5/19/2012,15,surface,13000,13003,9087,17048,46206,0,29,34
5/19/2012,16,surface,28008,39937,21643,34881,117862,0,29,26
5/19/2012,17,surface,71639,68045,61765,75301,232850,0,29,30
5/19/2012,18,surface,36119,50575,26625,43613,189929,0,29,24
5/19/2012,19,surface,31529,42093,32517,41675,137502,0,28,33
5/19/2012,20,surface,14666,15241,5875,21001,36611,0,28,40
5/19/2012,21,surface,20058,23447,12115,21441,77883,0,29,39
5/19/2012,22,surface,51886,71369,56690,65043,226000,0,30,28
5/19/2012,23,surface,50702,59427,46305,49490,219068,0,31,29
5/20/2012,0,surface,12760,15531,6390,17849,52310,0,31,37
5/20/2012,1,surface,19791,29446,18795,26451,63329,0,31,42
5/20/2012,2,surface,71979,90666,28773,82119,122422,0,31,29
5/20/2012,3,surface,37603,34810,26255,41809,76584,0,31,29
5/20/2012,4,surface,50706,65187,25992,71520,155273,0,31,30
5/20/2012,5,surface,52323,53659,41937,58256,173248,0,32,25
5/20/2012,6,surface,62117,86931,23508,79897,107855,0,32,34
5/20/2012,7,surface,28430,39719,11006,38757,101670,0,31,30
5/20/2012,8,surface,53348,61334,39854,59246,220715,0,31,29
5/20/2012,9,surface,55654,73547,50861,54861,290067,0,31,31
5/20/2012,10,surface,68807,69550,51643,70491,392176,0,31,23
5/20/2012,11,surface,50073,51167,20635,61597,279675,0,32,22
5/20/2012,12,surface,45840,55294,41675,52791,183555,0,32,27
5/20/2012,13,surface,18122,19605,17065,20770,76012,0,33,28
5/20/2012,14,surface,49341,72305,37402,78123,277697,0,33,31
5/20/2012,15,surface,61320,72046,46471,80083,201738,0,33,26
5/20/2012,16,surface,41757,67317,34847,54909,136586,0,33,35
5/20/2012,17,surface,40610,44155,15600,59144,134929,0,33,25
5/20/2012,18,surface,53740,68306,38251,63173,152952,0,32,25
5/20/2012,19,surface,42482,56001,18929,59241,89260,0,31,30
5/20/2012,20,surface,43943,54459,47600,47244,180775,0,32,33
5/20/2012,21,surface,67872,85385,50110,88512,197903,0,32,28
5/20/2012,22,surface,11938,16224,4814,12638,29102,0,32,41
5/20/2012,23,surface,30459,38642,15231,31885,101830,0,33,27
5/21/2012,0,surface,61815,67139,46221,57412,218841,0,33,27
5/21/2012,1,surface,48879,62478,32309,66040,100219,0,33,30
5/21/2012,2,surface,30277,42578,18384,54824,90273,0,34,27
5/21/2012,3,surface,49995,62111,34044,75246,108754,0,35,32
5/21/2012,4,surface,61252,84136,22468,92650,206634,0,36,24
5/21/2012,5,surface,10019,11307,9135,10695,33495,0,36,45
5/21/2012,6,surface,13076,17710,13173,17319,45263,0,37,45
5/21/2012,7,surface,47179,65327,18543,48372,111259,0,37,31
5/21/2012,8,surface,42587,44333,42855,47138,167296,0,36,24
5/21/2012,9,surface,62305,65122,24615,91375,310098,0,35,31
5/21/2012,10,surface,48152,73104,43157,56171,297936,0,35,27
5/21/2012,11,surface,49716,66284,26583,63003,137131,0,35,25
5/21/2012,12,surface,52065,48996,48894,54151,188268,0,35,26
5/21/2012,13,surface,59902,71076,51583,83284,218799,0,34,24
5/21/2012,14,surface,52754,78723,22220,72123,157356,0,33,23
5/21/2012,15,surface,59105,56198,52322,60739,207802,0,32,33
5/21/2012,16,surface,30790,33206,31326,30124,110447,0,31,25
5/21/2012,17,surface,48785,58489,42312,55442,162815,0,31,22
5/21/2012,18,surface,34929,42203,17948,49340,162774,0,31,22
5/21/2012,19,surface,23608,28593,10619,23192,86522,0,31,30
5/21/2012,20,surface,13332,17500,5772,14957,38085,0,31,41
5/21/2012,21,surface,62357,90654,31256,72143,299358,0,31,23
5/21/2012,22,surface,50667,56551,37924,51972,196945,0,30,26
5/21/2012,23,surface,39854,43167,15431,61212,170729,0,30,24
5/22/2012,0,surface,12628,15704,6600,19199,62361,0,30,40
5/22/2012,1,surface,53215,83566,37665,77188,125251,0,30,34
5/22/2012,2,surface,40010,61911,36795,48165,130243,0,30,30
5/22/2012,3,surface,33555,32183,21251,39526,68198,0,31,38
5/22/2012,4,surface,39254,35642,14156,55848,48085,0,30,42
5/22/2012,5,surface,48577,83514,51502,65661,207956,0,30,30
5/22/2012,6,surface,32187,44343,23676,36448,94726,0,30,31
5/22/2012,7,surface,17514,20087,15014,21423,70373,0,31,32
5/22/2012,8,surface,11219,11836,12138,11297,53052,0,32,36
5/22/2012,9,surface,17568,15996,13431,17289,72934,0,33,41
5/22/2012,10,surface,54412,62303,22468,52648,240322,0,34,21
5/22/2012,11,surface,41442,52290,20644,64071,145310,0,35,35
5/22/2012,12,surface,54881,74808,31610,56093,168235,0,35,31
5/22/2012,13,surface,30742,44978,12472,49734,139860,0,35,29
5/22/2012,14,surface,36602,51193,15289,66367,177883,0,34,23
5/22/2012,15,surface,12322,13266,9276,13611,41881,0,34,38
5/22/2012,16,surface,51259,53960,19224,58982,128797,0,35,35
5/22/2012,17,surface,12675,12536,7692,14215,29571,0,34,45
5/22/2012,18,surface,30791,36248,30553,29244,126008,0,35,36
5/22/2012,19,surface,65098,101269,43028,102709,283334,0,36,20
5/22/2012,20,surface,38332,49960,26845,48859,116173,0,36,30
5/22/2012,21,surface,36319,35100,22761,44999,114288,0,36,37
5/22/2012,22,surface,55453,48154,25936,68670,123366,0,36,28
5/22/2012,23,surface,58812,74859,62393,70807,236550,0,37,22
5/23/2012,0,surface,55312,78191,40015,84841,275980,0,36,31
5/23/2012,1,surface,13619,16063,5182,18791,35608,0,36,41
5/23/2012,2,surface,24092,36220,11312,22225,47753,0,36,41
5/23/2012,3,surface,52016,63752,21460,88006,151182,0,36,35
5/23/2012,4,surface,32454,45070,27857,47487,88419,0,36,27
5/23/2012,5,surface,18107,23936,11754,24687,62076,0,36,42
5/23/2012,6,surface,71217,91064,36572,127019,281784,0,36,23
5/23/2012,7,surface,62335,68987,58411,68768,223183,0,36,21
5/23/2012,8,surface,66315,75542,49593,89083,264073,0,36,26
5/23/2012,9,surface,48790,57333,21699,59323,112512,0,35,36
5/23/2012,10,surface,47566,45370,26496,52378,184958,0,35,24
5/23/2012,11,surface,60485,103043,34750,97814,280876,0,36,27
5/23/2012,12,surface,35857,56161,26020,33471,130949,0,36,24
5/23/2012,13,surface,32464,44413,33314,36300,132981,0,36,36
5/23/2012,14,surface,42741,52194,29940,58062,119228,0,36,29
5/23/2012,15,surface,37282,49417,34466,51843,133464,0,37,25
5/23/2012,16,surface,45444,48773,39787,53584,177273,0,36,32
5/23/2012,17,surface,64316,93655,25030,55766,170922,0,35,27
5/23/2012,18,surface,14763,18190,14684,14926,59208,0,35,43
5/23/2012,19,surface,54315,57407,33662,62700,188966,0,34,31
5/23/2012,20,surface,45119,45782,21975,64317,132214,0,34,36
5/23/2012,21,surface,55890,80496,27865,57593,294720,0,34,28
5/23/2012,22,surface,11393,12698,6643,13819,45040,0,34,42
5/23/2012,23,surface,29358,34180,18628,37029,129931,0,34,32
5/24/2012,0,surface,30035,38489,21975,41476,156440,0,34,24
5/24/2012,1,surface,13248,17558,5936,18992,23642,0,33,47
5/24/2012,2,surface,44238,67064,29381,47185,137823,0,33,34
5/24/2012,3,surface,59750,71508,48298,65316,148625,0,33,23
5/24/2012,4,surface,54563,52507,43445,49031,152415,0,33,25
5/24/2012,5,surface,27571,34603,11400,46072,51614,0,33,37
5/24/2012,6,surface,17589,25392,9225,27617,53723,0,32,43
5/24/2012,7,surface,62237,63354,48091,73418,212288,0,32,32
5/24/2012,8,surface,37282,44027,39849,39205,174536,0,33,27
5/24/2012,9,surface,27611,33439,18545,31434,101233,0,33,37
5/24/2012,10,surface,36231,50261,24487,37229,285869,0,33,26
5/24/2012,11,surface,15111,17382,13736,16786,79672,0,33,35
5/24/2012,12,surface,42579,51368,28939,50152,199417,0,33,22
5/24/2012,13,surface,33264,41861,26535,32222,151188,0,33,28
5/24/2012,14,surface,24694,36460,12385,27234,61056,0,34,37
5/24/2012,15,surface,30691,46307,10716,32104,151932,0,34,25
5/24/2012,16,surface,15016,18317,7284,23920,47574,0,35,45
5/24/2012,17,surface,39879,48877,35911,43991,132629,0,34,33
5/24/2012,18,surface,54548,72377,40908,74391,181906,0,34,23
5/24/2012,19,surface,20700,25573,8133,23877,51661,0,34,35
5/24/2012,20,surface,22687,28951,13783,24572,90786,0,34,34
5/24/2012,21,surface,32835,42945,28418,40172,101577,0,34,29
5/24/2012,22,surface,61000,87490,27247,76117,176821,0,35,25
5/24/2012,23,surface,43515,60287,17947,80774,205712,0,35,21
5/25/2012,0,surface,20748,19446,11113,28710,69972,0,34,39
5/25/2012,1,surface,54592,50950,26867,59243,53993,0,35,38
5/25/2012,2,surface,62534,80071,35479,74305,188008,0,36,28
5/25/2012,3,surface,34952,36628,33121,38108,94303,0,35,36
5/25/2012,4,surface,48736,75661,20921,91117,143400,0,35,31
5/25/2012,5,surface,41622,50647,17058,69779,54924,0,36,32
5/25/2012,6,surface,47248,68635,28029,54372,138036,0,36,33
5/25/2012,7,surface,15423,22551,13217,21929,63616,0,36,30
5/25/2012,8,surface,21331,28687,8697,34824,114741,0,36,33
5/25/2012,9,surface,59835,54417,44188,66535,238585,0,36,27
5/25/2012,10,surface,54720,59384,47786,65682,252945,0,36,28
5/25/2012,11,surface,59571,76798,25406,88663,239516,0,35,27
5/25/2012,12,surface,31513,30722,20251,33379,106005,0,35,36
5/25/2012,13,surface,33474,33273,17880,34023,98044,0,35,26
5/25/2012,14,surface,36124,57166,36574,44711,148598,0,35,30
5/25/2012,15,surface,41104,52575,34386,57486,152831,0,35,24
5/25/2012,16,surface,47394,62061,22721,67000,184884,0,35,30
5/25/2012,17,surface,7199,8947,7030,9082,33712,0,35,43
5/25/2012,18,surface,27769,39508,29202,34105,100821,0,35,26
5/25/2012,19,surface,59294,55929,24194,54931,149774,0,36,32
5/25/2012,20,surface,59656,96762,50183,80634,281074,0,35,29
5/25/2012,21,surface,8085,9030,3429,9942,17884,0,35,54
5/25/2012,22,surface,14518,16390,13706,15706,59446,0,36,43
5/25/2012,23,surface,36618,44303,33511,37287,138315,0,36,30
5/26/2012,0,surface,32317,49935,15738,47933,176136,0,37,25
5/26/2012,1,surface,57290,77845,37699,53181,120290,0,37,25
5/26/2012,2,surface,62773,68196,59608,72204,155276,0,37,32
5/26/2012,3,surface,49937,74895,28782,87633,133743,0,38,27
5/26/2012,4,surface,64023,64696,50776,72847,171614,0,37,29
5/26/2012,5,surface,45277,42442,28101,56858,112413,0,36,35
5/26/2012,6,surface,13616,12837,11428,14543,47728,0,37,34
5/26/2012,7,surface,55983,60091,44172,56060,169576,0,37,23
5/26/2012,8,surface,52270,65031,37036,70615,191492,0,37,29
5/26/2012,9,surface,54669,50835,35053,58118,182903,0,37,22
5/26/2012,10,surface,18966,20315,18781,21470,97386,0,37,37
5/26/2012,11,surface,39682,57992,19215,55732,128514,0,38,27
5/26/2012,12,surface,59060,68133,38920,65621,286741,0,38,24
5/26/2012,13,surface,58461,70412,24519,91229,226327,0,39,31
5/26/2012,14,surface,41964,64642,20711,74792,173796,0,39,34
5/26/2012,15,surface,15080,17169,7540,19294,43462,0,39,38
5/26/2012,16,surface,17594,18575,6857,30545,51265,0,39,37
5/26/2012,17,surface,38363,38635,20203,56498,94579,0,40,37
5/26/2012,18,surface,14828,20614,14981,16863,60130,0,40,33
5/26/2012,19,surface,62197,90645,32405,74037,240758,0,39,29
5/26/2012,20,surface,66983,87164,59620,91190,336050,0,38,23
5/26/2012,21,surface,63062,66294,36047,68791,218079,0,39,22
5/26/2012,22,surface,69314,70539,64565,73374,253880,0,39,28
5/26/2012,23,surface,23431,38497,9735,32435,48976,0,40,42
5/27/2012,0,surface,46473,66563,29353,68828,241194,0,40,23
5/27/2012,1,surface,39802,56553,15177,42774,64108,0,40,33
5/27/2012,2,surface,56603,74563,45996,88496,114068,0,39,35
5/27/2012,3,surface,53476,57389,58784,56161,150178,0,39,34
5/27/2012,4,surface,31009,30798,15576,44793,51946,0,40,41
5/27/2012,5,surface,15184,17121,13726,16881,58094,0,39,37
5/27/2012,6,surface,28900,45438,14663,32639,54677,0,39,41
5/27/2012,7,surface,49843,67745,28762,57305,126512,0,39,34
5/27/2012,8,surface,40427,46032,25973,45939,101888,0,40,27
5/27/2012,9,surface,33156,35560,15587,32546,159835,0,40,34
5/27/2012,10,surface,58282,65641,30390,90044,252198,0,40,30
5/27/2012,11,surface,30953,32116,16524,39814,91854,0,40,33
5/27/2012,12,surface,35728,57202,26366,49584,160073,0,40,27
5/27/2012,13,surface,56349,66680,28650,74679,155787,0,39,25
5/27/2012,14,surface,18567,23719,14377,21658,75842,0,39,39
5/27/2012,15,surface,41930,48742,42985,44352,160011,0,39,28
5/27/2012,16,surface,54641,76091,23114,78058,249598,0,39,29
5/27/2012,17,surface,53390,62333,47534,55495,247893,0,39,30
5/27/2012,18,surface,33512,35919,31231,35264,116116,0,39,37
5/27/2012,19,surface,46950,44308,38834,55402,160428,0,40,22
5/27/2012,20,surface,25269,35819,20413,28369,90097,0,41,33
5/27/2012,21,surface,53506,80371,31830,73233,195859,0,42,33
5/27/2012,22,surface,72845,65986,38456,69121,187991,0,41,33
5/27/2012,23,surface,26001,33909,17478,31537,126705,0,41,34
5/28/2012,0,surface,14972,14626,5850,20198,44839,0,42,38
5/28/2012,1,surface,44371,52818,44681,51155,105875,0,43,26
5/28/2012,2,surface,24995,28358,22961,23111,63089,0,44,40
5/28/2012,3,surface,57942,57869,44668,61166,135127,0,44,31
5/28/2012,4,surface,19653,20197,15611,19095,52113,0,45,43
5/28/2012,5,surface,11171,13673,4094,17521,34485,0,46,44
5/28/2012,6,surface,65140,87068,59594,75213,238844,0,45,22
5/28/2012,7,surface,36905,44782,17280,44135,72816,0,46,35
5/28/2012,8,surface,17495,20934,12932,22091,62713,0,47,33
5/28/2012,9,surface,66527,64845,46072,84311,254484,0,46,31
5/28/2012,10,surface,63198,67123,49074,72440,256608,0,46,29
5/28/2012,11,surface,59933,86626,27595,81112,203579,0,46,29
5/28/2012,12,surface,48715,64312,47182,56144,225647,0,46,30
5/28/2012,13,surface,20634,31144,13007,20866,82165,0,46,36
5/28/2012,14,surface,52203,80229,22145,62086,155125,0,46,26
5/28/2012,15,surface,51919,61154,26583,58575,99380,0,46,37
5/28/2012,16,surface,14570,19434,8049,15866,32565,0,46,40
5/28/2012,17,surface,60746,91685,26987,96397,138228,0,46,27
5/28/2012,18,surface,41054,63456,27444,44697,152547,0,46,34
5/28/2012,19,surface,49445,62603,44626,60009,181359,0,46,27
5/28/2012,20,surface,37309,48524,25598,41773,144190,0,47,24
5/28/2012,21,surface,22044,23539,12506,31605,66623,0,47,36
5/28/2012,22,surface,40593,51437,26002,46699,150458,0,47,24
5/28/2012,23,surface,38307,52348,30706,47273,176078,0,47,25
5/29/2012,0,surface,9491,13154,7857,9366,43994,0,47,39
5/29/2012,1,surface,66096,64139,49824,75543,115674,0,46,37
5/29/2012,2,surface,11376,13083,8888,10991,24078,0,46,47
5/29/2012,3,surface,57328,72294,43449,73365,179858,0,47,23
5/29/2012,4,surface,52216,62518,36729,73630,131977,0,46,30
5/29/2012,5,surface,68178,87100,31065,108896,162502,0,47,25
5/29/2012,6,surface,25712,41061,15680,38407,76485,0,47,29
5/29/2012,7,surface,47122,72490,45287,74596,185399,0,47,32
5/29/2012,8,surface,14688,13884,13184,14545,54960,0,47,43
5/29/2012,9,surface,47682,59256,51040,52605,229019,0,47,24
5/29/2012,10,surface,34571,53914,27270,42760,269659,0,47,21
5/29/2012,11,surface,52035,71341,22346,84930,205831,0,48,24
5/29/2012,12,surface,47562,59123,19786,56400,183471,0,48,31
5/29/2012,13,surface,28092,26789,29954,29146,115140,0,48,27
5/29/2012,14,surface,54029,74625,46053,70476,226001,0,49,31
5/29/2012,15,surface,50355,63775,51520,50629,237072,0,49,24
5/29/2012,16,surface,40606,42093,25276,49072,110606,0,49,32
5/29/2012,17,surface,21842,25468,11960,23971,47432,0,49,37
5/29/2012,18,surface,55585,63248,27818,53349,203847,0,50,29
5/29/2012,19,surface,19236,26562,7603,20846,59491,0,50,39
5/29/2012,20,surface,18856,25875,7966,24090,45480,0,51,37
5/29/2012,21,surface,9502,9326,5958,11602,37837,0,50,38
5/29/2012,22,surface,50836,77776,39126,84437,282880,0,49,29
5/29/2012,23,surface,10315,12872,10559,11992,43572,0,50,46
5/30/2012,0,surface,20941,27929,8946,33728,122730,0,49,34
5/30/2012,1,surface,33720,46876,16812,52925,79791,0,48,39
5/30/2012,2,surface,55324,74765,38229,71916,156020,0,48,32
5/30/2012,3,surface,14936,16392,8843,14898,36624,0,48,44
5/30/2012,4,surface,64279,63997,38058,71765,181236,0,48,24
5/30/2012,5,surface,16004,22187,11831,21915,65753,0,48,37
5/30/2012,6,surface,62416,102381,32922,65749,128114,0,48,32
5/30/2012,7,surface,26668,36952,27902,30512,124311,0,47,31
5/30/2012,8,surface,26204,24756,21169,25755,108338,0,47,27
5/30/2012,9,surface,53679,69398,39667,57181,231149,0,47,24
5/30/2012,10,surface,36651,48855,27300,50387,231413,0,47,30
5/30/2012,11,surface,22817,26857,9147,37097,88659,0,47,29
5/30/2012,12,surface,24211,21930,23815,20961,94567,0,47,32
5/30/2012,13,surface,33174,49026,21851,41058,135237,0,47,26
5/30/2012,14,surface,58455,69456,26266,53181,224085,0,46,24
5/30/2012,15,surface,36797,50432,32900,43382,165669,0,46,23
5/30/2012,16,surface,63192,63892,24262,86634,161483,0,46,29
5/30/2012,17,surface,43963,46009,16663,53693,64997,0,47,41
5/30/2012,18,surface,42057,53394,19812,50542,165651,0,47,29
5/30/2012,19,surface,57029,67762,40876,79111,222040,0,47,22
5/30/2012,20,surface,37579,38892,17373,38733,121901,0,46,27
